Word:			1	1b	2	2b	3	3b	4	4b	5	5b
ring			0	8e-05	0.00047	4e-05	0	0.00013	7e-05	7e-05	0	0
marietta		0	0	0	0	0.0005	0	0.00011	0	0	0.00029
sympathy		0	0	7e-05	3e-05	2e-05	5e-05	5e-05	0.00012	0	0.00011
chained			0.00024	0	0	0	0	0	0	0	0	0
velvety			0	0.00018	0	0	0	0	0	0	0	0
result			2e-05	1e-05	1e-05	1e-05	0.0	1e-05	1e-05	0	1e-05	3e-05
lilt			0	0	0	0	0	0.00015	0	0	0	0
creasing		0	0	0	0	0	0	0	8e-05	0	0
perspiration		0	0.00016	0.00013	6e-05	0.00019	4e-05	0	0	0	0
tamed			0	0.00018	0	0	0	0	0	0	0	0
spree			0	0	0	0	0	0	0	0	0.00015	0
lawyer			0	0	0.00011	0	0	0	0.00011	0	0.00015	0
desertin'		0	0	0	0	0	0.00015	0	0	0	0
honey			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gently			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pirate's		0	0.00018	0	0	0	0	0	0	0	0
elinor			0.00047	0	0	0	0	0	0	0	0	0
agrees			0	0	0	0	0	0	0	6e-05	0.0001	0
shook			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mammas			0	0	0.00021	0	0	0	0	0	0	0
approaches		0	0	0	0	0	0	0.00011	0	0	0
wenches			0	0	0	0	0	0.0001	0	6e-05	0	0
scrambling		0	0	0	0	0	0	0.00021	0	0	0
undo			0	0	0.00021	0	0	0	0	0	0	0
bridling		0	9e-05	0	0	0	8e-05	6e-05	0	0	0
grandeur		0	0	0	0	0	0	0	8e-05	0	0
billowing		7e-05	0.00011	0	0	6e-05	4e-05	3e-05	0	0	0
talbot			0	0	0	0	0.00015	0	0.00022	0	0	0
caveat			0	0	0	0	0	0	0	0	0.00015	0
commissioners		0.00016	0.00013	0	0	0	0	0	0	0	0
aimlessly		0	0	0.00015	0	7e-05	0	0	0	0	0
braced			0	7e-05	0	8e-05	4e-05	6e-05	0	0	0	0
smilax			0	0	0.00021	0	0	0	0	0	0	0
complacently		0	0	0.00021	0	0	0	0	0	0	0
included		0	9e-05	0	0.0002	0	0	0	0	0.00015	0
defied			0	0	0	0	7e-05	0	0	6e-05	0	0
qualms			0	0	0	0	0	0.0001	0	6e-05	0	0
ink			9e-05	0	0	8e-05	4e-05	6e-05	0	0	0	0
bedecked		0	0	0.00021	0	0	0	0	0	0	0
utah			0.00024	0	0	0	0	0	0	0	0	0
siege			0	0	0	8e-05	0.00054	0.0001	0.00017	9e-05	6e-05	0
monotone		0.00024	0	0	0	0	0	0	0	0	0
corkscrews		0	0	0	0	0.00011	0	0	0	0	0
eagerness		0	0	0.00015	0	0	0	0	0.00011	0	0
uneasiness		0	0	0	0	6e-05	0	0.00011	0.00013	0	0
nigh			0	0	0	8e-05	8e-05	0	0	3e-05	6e-05	0
accounting		0	0	0	0	0.00011	0	0	0	0	0
night's			0	0	8e-05	0	0	0.00012	0	3e-05	0	7e-05
bare			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gilt			0	0	0	0	0	0	0.00011	4e-05	8e-05	0
praying			0	0.00012	0	4e-05	5e-05	3e-05	2e-05	0	0	4e-05
sister's		0	0.00014	0	8e-05	0	0.00012	4e-05	0	0	0
modeled			0	0	0	0	0	0	0	0	0.00015	0
garishly		0	0	0	0	0.00011	0	0	0	0	0
mirrors			0	0	0	0	0	6e-05	4e-05	0.00013	6e-05	0
front			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fide			0	0	0	0	0	0	0	8e-05	0	0
creating		0	0	0	0	0	0	0.00011	0	0	0
dews			0	0	0	0	0	0	7e-05	0	0	0.00013
leaden			9e-05	0	0	0	8e-05	0	4e-05	3e-05	0	0
inconceivable		0	0	0.00011	0	0	8e-05	0	0	0	0.0001
distance		7e-05	8e-05	0	0	2e-05	5e-05	2e-05	4e-05	2e-05	0
grandpa's		0	0	0	0	0.00011	0	0	0	0	0
realizing		0	3e-05	3e-05	3e-05	0	0	7e-05	2e-05	4e-05	9e-05
disappeared		4e-05	8e-05	0	3e-05	5e-05	0	5e-05	4e-05	2e-05	0
interval		1e-05	2e-05	0	1e-05	2e-05	1e-05	0.0	0.0	1e-05	1e-05
wriggled		0	0	0	0	0	0	0	0	0.00044	0
clients			0	0	0	0	0	0	0.00011	0	0	0
mo'			0.0001	4e-05	0	0	5e-05	7e-05	2e-05	7e-05	0	0
divorce			0	0	0	0.0001	0	0	0	0	0.00038	0.00038
granting		0	0	0	0	0	0	0.00011	0	0	0
onerous			0	0	0	0	0	0	0.00011	0	0	0
blackmail		0	0	0.00015	0	0	0	7e-05	0	0	0
alleviate		0	0	0	0	0	0	0	0	0	0.00018
motherhood		0	7e-05	0	0	4e-05	0	0	0.0001	6e-05	0
prouder			0	0	0	0	0	0	0	0	0.00015	0
bone			0.0001	4e-05	0	0	2e-05	0	2e-05	2e-05	3e-05	0
oaths			0	0	0.00015	0	0	0	0	0	0.0001	0
step			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grandly			0	0	0	0	0	0	0	0	0.00015	0
afternoons		0	0	5e-05	0	0	3e-05	5e-05	5e-05	0.00016	8e-05
diet			0	0	0	0.00013	0	0.0001	0	0	0	0
spite			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
roars			0	0	0	0	0	0.00015	0	0	0	0
calamities		0	0	0	0	0	0	0.00011	0	0	0
vegetable		0.00024	0	0	0	0	0	0	0	0	0
wigglings		0	0.00018	0	0	0	0	0	0	0	0
head'			0	0	0	0	0.00011	0	0	0	0	0
draggled		0	0	0	0	0	0	0.00011	0	0	0
alternating		0	0	0	0	0	0	0.00011	0	0	0
griefs			0	0	0	0	0	0	0	8e-05	0	0
happier			5e-05	0	0	4e-05	2e-05	3e-05	0	5e-05	3e-05	0
contentions		0	0	0	0	0.00011	0	0	0	0	0
spurs			0.0001	4e-05	0.00024	0.00013	0	3e-05	0	0	3e-05	0
bolster			0	0	0	0	0	0.0001	0	0	0	0.00013
invitingly		0	0	0	0	0	0	0	0	0	0.00018
denunciation		0	0	0	0.00019	0	0	0	0	0	0
plants			0	0	0.00022	0	0	8e-05	0	0	8e-05	0
cat's			0	0	0	0	0	0	0	6e-05	0.0002	0
shootin'		0	0.00013	0	0	0	0	0	0	0	0.00013
heel			0	0	0	6e-05	3e-05	0.00018	0	0	4e-05	6e-05
thickset		0.00033	0	0.00015	0	0	0	0	0	0	0
whimsically		0	0	0.00021	0	0	0	0	0	0	0
profiteering		0	0	0	0.00013	0	0	0	6e-05	0	0
awaiting		0	0	0	0	7e-05	0	0	6e-05	0	0
years'			0.00025	0	0	0.0001	0	8e-05	0	0	0	0
bereaved		0	0	0.00015	0	0	0	0	0.00017	0	0
impunity		0	0.00018	0	0	0	0	0	0	0	0
gardens			0	0	0.00033	0	6e-05	0.00031	0	0	0	0
attributing		0	0	0	0	0	0	0	0.00016	0	0
foreman			0	7e-05	0	0	8e-05	0	4e-05	0.0001	0	0
cheered			0	0	8e-05	0	8e-05	0	0.00013	0	0	7e-05
boat			0	0	9e-05	0.00013	5e-05	0	2e-05	5e-05	6e-05	0
shortcomings		0	0	0	0	0	0	0	0	0.00044	0
imprison		0	0	0	0	0	0	0.00011	0	0	0
saving			9e-05	0	0	0	0	6e-05	0.00017	0	0.00012	0
lonesone		0	0	0	0	0	0	0.00011	0	0	0
merriwether's		0	0	0.00026	0.00017	0.0001	0	0	0.00015	4e-05	0
soun'			0.00012	0	0	0	6e-05	0.00015	0	0	0	0
hugh			5e-05	0	0	8e-05	0	0	0.00033	0.00078	0.00042	4e-05
draperies		0	0	0	0	0	0	6e-05	4e-05	0	0.0001
ignorant		2e-05	4e-05	0	2e-05	4e-05	4e-05	6e-05	4e-05	1e-05	0
massed			0	0	8e-05	8e-05	0.00013	0	0	3e-05	0	0
unstable		0	0	0	0	0	0	0	8e-05	0	0
ulterior		0	0	0	0	0	0	0.00011	0	0	0
blocks			0	0	8e-05	0	4e-05	0	8e-05	0	0	0.00015
abel's			0.00024	0	0	0	0	0	0	0	0	0
archie			0	0	0	0	0	0	0	0.0041	0.00243	0
henry			0	2e-05	0.00011	3e-05	8e-05	1e-05	4e-05	5e-05	6e-05	2e-05
fly			2e-05	1e-05	3e-05	3e-05	0.0	1e-05	0.0	1e-05	0	1e-05
draw			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
greet			0	0.00013	0	0	0	0.00021	0	0	0	0
ventures		0	0	0	0	0	0	0	8e-05	0	0
drying			0	0	0	0	0.00011	0	0	0	0	0
guarding		0	0	0	0.00013	0	0	0	0.00011	0	0
wolves			0	0	0	0	0.00011	0	0	0	0	0
offenders		0	0	0	0	0	0	0.00011	0	0	0
abed			0	0	0.00021	0	0	0	0	0	0	0
cover			0	3e-05	3e-05	0.00012	2e-05	9e-05	2e-05	1e-05	0	0
throats			0	0.00014	8e-05	0	0	0	8e-05	6e-05	0	0
cats			4e-05	0	0.00016	3e-05	3e-05	5e-05	0	6e-05	2e-05	0
shuddering		0	0	0	0	6e-05	0	0	4e-05	0	0.0001
lip			1e-05	2e-05	2e-05	0	3e-05	2e-05	1e-05	1e-05	1e-05	1e-05
stonewall		0	0	8e-05	0.00015	4e-05	0	0	6e-05	0	0
shame			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
institute		0	0	0.00015	0	0	0	7e-05	0	0	0
day's			5e-05	4e-05	0	0	2e-05	0	5e-05	2e-05	3e-05	0
fright			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
britches		0	0.00013	0	0.00027	0	0	0	0	0	0
appeal			0	0	0	0	0	0	0	0	0	0.00037
blisters		0	0	0.00015	0	0.00015	0	0	0	0	0
grimly			0	5e-05	0	0	0	0.00022	0.00013	0.00012	0	6e-05
black			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pointed			2e-05	2e-05	8e-05	2e-05	1e-05	3e-05	0	4e-05	4e-05	0
tunic			0	0	0	0	0	0	0.00011	0	0	0
flea			0	0	0	0	0	0	0	0	0.00015	0
foes			0	0	0	0	7e-05	0.0001	0	0	0	0
convicts		0	0	0	0	0	0.00012	0	0.00118	0.00035	0.00044
operas			0.00024	0	0	0	0	0	0	0	0	0
flappings		0	0.00018	0	0	0	0	0	0	0	0
deck			0	0	0.00011	0.0001	0	0	0	0	8e-05	0
pinafores		0	0	0	0	0	0	0	0	0	0.00018
testily			0.00012	0	0.00011	0	0.00011	0	0	0	0	0
sore			4e-05	0	0	3e-05	3e-05	0.00011	2e-05	1e-05	2e-05	0
trainloads		0	0	0	0	0	0	0	8e-05	0	0
recoiling		0	0	0	0	0	0.00015	0	0	0	0
university		0.0005	0	0.00013	0	0	0	3e-05	0	9e-05	0.00011
shameless		0.00016	0	0	0	7e-05	0	0	0	0	0
fears			0	4e-05	2e-05	0	9e-05	1e-05	1e-05	6e-05	4e-05	7e-05
smudges			0	0	0	0	0	0	0	8e-05	0	0
undeveloped		0	0.00018	0	0	0	0	0	0	0	0
tea			0	0	9e-05	0.00017	2e-05	0	7e-05	7e-05	0	4e-05
softer			0	0	0	0	0	0.00015	0	0	0	0
newspaper		0	7e-05	0	0.00053	0	0.00012	0	0	0	7e-05
sipping			0	0	0	0	0	0	0	8e-05	0	0
saloon			7e-05	0	0	0	0	0	6e-05	0.00034	0.00013	0.00022
hesitation		0	0	0	0	0	0	7e-05	0	0.0001	0
chips			0.00033	0	0	0	0	0.0001	0	0	0	0
patriot			0	0	0.00015	0	0	0	7e-05	0	0	0
yoke			0	0	0	0	0.00021	0	0	0	0	0
laughably		0	0	0.00021	0	0	0	0	0	0	0
bard's			0	0	0	0	0	0	0	8e-05	0	0
wench			0.00019	7e-05	0	0	0.00013	0	4e-05	0	0	0
pastures		0	0	0	0	0	0.00021	0	6e-05	0	0
spring			0.00021	0.00012	0	7e-05	2e-05	0.0001	0.0001	3e-05	4e-05	0
cherubs			0	0.00018	0	0	0	0	0	0	0	0
trout			0	0	0	0	0	0	0.00011	0	0	0
fusty			0	0	0	0.00019	0	0	0	0	0	0
strength		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiptoe			0	0	0	0.0002	0	0	0	0	0.00015	0.0001
bronze			0	7e-05	0	0	0.00013	6e-05	4e-05	0	0	0
boo			0	0	0	0	0	0	0	0.00022	0	0.00013
suspect			0.00021	5e-05	0.00019	0.00011	0	0	0.00019	0	0	0
parade			0	0	0	0	0	0	7e-05	0.00011	0	0
quartette		0	0.00018	0	0	0	0	0	0	0	0
methods			0.00024	0	0	0	0	0	0	0	0	0
devastation		0	0	0	0	0	0	0.00011	0	0	0
cuttingly		0	0	0	0	0	0	0	0	0.00015	0
boston			0.00024	0	0	0	0	0	0	0	0	0
throated		0	0	0	0	0.00011	0	0	0	0	0
fervent			0.00024	0	0	0	0	0	0	0	0	0
lax			0	0	0	0	0.00011	0	0	0	0	0
attacks			0	0	0	0	7e-05	0.0001	0	0	0	0
stumps			0	0	0.00015	0	0	0.0001	0	0	0	0
loafing			0	0	0	0	0	0	0.00015	6e-05	0	0
streight's		0	0	0	0.00019	0	0	0	0	0	0
generous		2e-05	4e-05	2e-05	2e-05	0	1e-05	0	1e-05	3e-05	2e-05
twined			0	0	0.0003	0	0	0	0	0	0	0.00013
grass			0.00015	3e-05	3e-05	3e-05	3e-05	2e-05	0	4e-05	0	0
incessantly		0	0	0	0	0	0	0.00011	0	0	0
trance			0	0.00018	0	0	0	0	0	0	0	0
dressing		7e-05	0.00011	0	0	2e-05	2e-05	2e-05	1e-05	4e-05	0
sartorial		0.00024	0	0	0	0	0	0	0	0	0
convalesce		0	0	0.00021	0	0	0	0	0	0	0
succeeded		0	0	8e-05	0	0	0	8e-05	6e-05	6e-05	0
brighten		0	0	0	0.00019	0	0	0	0	0	0
jag'			0	0	0	0	0	0	0	8e-05	0	0
indigo			0	0	0	0	0	0	0	0	0	0.00018
wrapped			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
doctors			0	0	7e-05	0	7e-05	2e-05	3e-05	1e-05	2e-05	6e-05
apache			0	0	0	0	0	0	0	0	0	0.00018
armfuls			0	0	0.00021	0	0	0	0	0	0	0
kings			0	0	0	0	0	0	0	0	0.00015	0
fooling			0	0	0.00015	0	0	0	7e-05	0	0	0
ammunition		0	9e-05	0	0	0.00022	0.00015	0	0	0	0
british			0.00012	0	0.00011	0	0	0	6e-05	0	0	0
mattresses		0	0	0	0	0	0.0001	0.00015	0	0	0
overdraped		0	0	0	0	0	0	0	0	0.00015	0
tableware		0	0	0	0	0	0.00015	0	0	0	0
critters		0	0	0	0	0	0.00015	0	0	0	0
murders			0	0	0	0	0	0	0.00011	0	0	0
mounting		0	0	9e-05	4e-05	0	3e-05	2e-05	2e-05	0	4e-05
unravel			0	0	0	0	0	0	0	0	0.00015	0
lesson			0	9e-05	0	0	0	0	6e-05	4e-05	0	0
circles			4e-05	0	0.0001	3e-05	2e-05	0	0	2e-05	4e-05	3e-05
depending		0	0	0	0.0001	0	0	0	4e-05	0	0.00019
proffered		0.00016	0	0	0	0	0	7e-05	0	0	0
admiring		0.00012	0	0.00011	0	0	0	0	0	8e-05	0
perpetual		0	0	0	0	0	0.0001	7e-05	0	0	0
overlapped		0	0.00018	0	0	0	0	0	0	0	0
whistling		0.00025	0	0	0	6e-05	0	0	0	0	0.0001
vastly			0	0	0	0	0	0	0.00011	0	0	0
girls'll		0.00024	0	0	0	0	0	0	0	0	0
fat			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
polite			0	3e-05	1e-05	2e-05	0.0	1e-05	1e-05	1e-05	7e-05	2e-05
elsings			0	0	0	0	6e-05	0	0.00039	0	8e-05	0
jelly			0	0	0	0	0	0	7e-05	6e-05	0	0
respectfully		0	0.00013	0	0	0	0	0	6e-05	0	0
forsaken		0	0	0	0	0.00011	0	0	0	0	0
thrift			0	0	0	0	0	0	0	8e-05	0	0
rages			0.00012	0	0	0	0	0	0.00011	0	8e-05	0
conspirators		0	0	0	0	0	0	0	0	0	0.00018
selfish			0	8e-05	7e-05	0.00012	8e-05	0	5e-05	2e-05	2e-05	0
gas			0	0	0	0	0	0	7e-05	0	0	0.00064
widder			0	0	0	0	0	0	0	8e-05	0	0
thousandth		0	0	0	0.00019	0	0	0	0	0	0
thinks			0.00011	0.00025	0	0.00024	3e-05	0	7e-05	2e-05	9e-05	0
occupied		2e-05	4e-05	0	2e-05	1e-05	0	1e-05	1e-05	3e-05	2e-05
insignificance		0	0	0	0.00019	0	0	0	0	0	0
cutest			0	0	0	0	0	0	0	8e-05	0	0
fury			5e-05	4e-05	0	9e-05	3e-05	3e-05	5e-05	5e-05	0.0001	0
confederacy's		0	0	0	0.00027	0	0	7e-05	0	0	0
bonds			0	7e-05	0	0	4e-05	0.00012	0	0	0.00029	0
bonnet's		0	0	0	0.00013	0	0	0	0	0.0001	0
graybeards		0	0	0	0	0.00032	0	0	0	0	0
concurred		0	0	0	0.0001	0	8e-05	6e-05	0	0	0
tingling		0	9e-05	0	0	0	0	0	4e-05	8e-05	0
regret			2e-05	4e-05	2e-05	2e-05	0	0	3e-05	3e-05	3e-05	4e-05
scowl			0.00012	0	0	0.0001	0	0	6e-05	0	0	0
eh			0	0	0	0	7e-05	0	0.00015	0	0	0
imprint			0	0	0	0	0.00011	0	0	0	0	0
gratefully		7e-05	0	0	0	3e-05	4e-05	0.0001	0	4e-05	0
area			0.00024	0	0	0	0	0	0	0	0	0
restraining		0	0.00013	0	0	0	0.0001	0	0	0	0
profaned		0	0	0	0	0.00011	0	0	0	0	0
squalling		0	0	0.00011	0	0.00011	0	0	0	8e-05	0
inland			0.00118	0	0	0	0	0	0	0	0	0
abolitionist		0.00047	0	0	0	0	0	0	0	0	0
punctuated		0	0.00014	0	0	0	6e-05	4e-05	3e-05	0	0
bedlam			0.00024	0	0	0	0	0	0	0	0	0
slaves			0.0003	2e-05	0	6e-05	3e-05	0.0001	9e-05	5e-05	0	2e-05
she's			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bracelets		0	0	0.00059	0	0	0.00021	0	0	0	0
uncomfortably		0	0	0	0	0.00011	0	0	0	0	0
scoot			0	0	0	0	0	0	0.00011	0	0	0
smothered		0	0.00019	0	0	0.00011	0	6e-05	0	0	0
valises			0	0	0	0	0.00011	0	0	0	0	0
us'll			0	0	0	0	0	0	0.00011	0	0	0
weeding			0	0	0	0	0	0.0003	0	0	0	0
despised		0.00012	0	0	0	0	0	0.00011	4e-05	0	0
relating		0	0	0	0	0	0	7e-05	6e-05	0	0
cavalryman		0	0	0	0	0	0.00015	6e-05	4e-05	0	0
vivacious		0	0.00025	0	0	0	0.0001	0	0	0	0
pork			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quail			0	0	0	0	0	0	0.00011	0	0	0
agree			0	5e-05	0	0	0	4e-05	3e-05	2e-05	0	0.00011
differences		0	0	0	0	0	0	0	8e-05	0	0
swiftly			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
detailed		0	0	0	0	0	0	7e-05	0	0.0001	0
contemplating		0	0	0	0	0	0	6e-05	0	8e-05	0.0001
carted			0	0	0	0	0	0	0.00011	0	0	0
plied			0	9e-05	0	0.0001	0	0	0	4e-05	0	0
surmise			0	0	0	0	0	0	0.00011	0	0	0
general			2e-05	0	1e-05	0.00011	0.00023	4e-05	4e-05	4e-05	2e-05	3e-05
discomfiture		0	0	0	0	0.00011	0	0	0	0	0
ratified		0	0	0	0	0	0	0	8e-05	0	0
lviii			0	0	0	0	0	0	0	0	0	0.00018
one's			0.00014	0	6e-05	0	0	0	6e-05	5e-05	4e-05	0
'pinion			0	0	0	0	0	0	0	0	0	0.00018
wailed			0	0	0.00033	0	0.00011	0	0	4e-05	0	0
flower			0	9e-05	0	0	6e-05	0	0	4e-05	0	0
richer			0.00047	0	0	0	0	0	0	0	0	0
page			0	0	0	0.00013	0	0	7e-05	0	0	0
buckets			0	0	0	0	0.00059	0.0001	0	0	0	0
fiction			0	0	0	0	0	0	0.00011	0	0	0
job's			0	0	0	0	0	0	0	8e-05	0	0
ratify			0	0	0	0	0	0	0	0.00024	0	0
tapering		0	0	0.00021	0	0	0	0	0	0	0
patriarch		0	0	0	0	0.00011	0	0	0	0	0
prudhomme		0	0	0	0	0.00011	0	0	0	0	0
professed		0	0	0	0	0	0	0	8e-05	0	0
granary			0	0	0	0	0.00011	0	0	0	0	0
cackling		0	0	0	0	0	0	0.00011	0	0	0
cawn			0	0	0	0	0	0.00015	0	0	0	0
wads			0	0	0	0	0	0	0	0.00016	0	0
departments		0	0	0.00042	0	0	0	0	0	0	0
flaming			0	0.00011	0	6e-05	3e-05	0	3e-05	2e-05	0	0
assorted		0	0	0	0	0	0	7e-05	6e-05	0	0
contagious		0	0	0.00021	0	0	0	0	0	0	0
dragged			0	0.00011	0	9e-05	8e-05	0.00016	3e-05	2e-05	4e-05	0
pertecked		0	0	0	0	0	0	0	8e-05	0	0
sanctity		0	0	0	0	0	0	0	0	0.00015	0
sat			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ballroom		0	0	0	0	0	0	0	0	0.00015	0
price			0.0001	0	5e-05	0.00025	0	0	0.00017	0.0002	0	4e-05
shoes			0	2e-05	2e-05	7e-05	4e-05	2e-05	2e-05	1e-05	3e-05	3e-05
luxuriating		0	0	0	0	0	0.0001	0	0	0.0001	0
unclench		0	0	0	0	0	0	0	8e-05	0	0
fruit			0	0	0	0.00013	0	0	0	0	0	0.00026
possessions		0.00012	0	0	0	0	8e-05	6e-05	0	0	0
alike			0.00014	0	0	0.00011	3e-05	0	0	7e-05	9e-05	0
indignant		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spluttered		0	0	0	0	0	0	0.00011	0	0	0
midst			0	7e-05	0	8e-05	8e-05	0.00012	0	0	0	0
capitol			0	0	0	0	0	0	0	0.00011	0.0001	0
pantry			0	0	0	0	0	0.00023	0	0.00017	0	0.0001
instincts		0	0	0	0	0	8e-05	0	4e-05	8e-05	0
puttin'			0	9e-05	0	0	0	0	6e-05	4e-05	0	0
oppressed		0.00012	0	0	0	0	0.00015	0	0	0	0.0001
preface			0	0	0	0.00019	0	0	0	0	0	0
sticking		0	0.00011	0	6e-05	3e-05	0	0	5e-05	0	6e-05
stopper			0	0	0	0	0	0	0	0	0.0001	0.00013
retaken			0	0	0	0	0	0.00015	0	0	0	0
suitors			0.00024	0	0	0	0	0	0	0	0	0
replica			0	0.00018	0	0	0	0	0	0	0	0
eldest			0	0.00018	0	0	0	0	0	0	0	0
feedle			0	0	0	0	0	0	0.00011	0	0	0
barest			0.00016	0	0	0	0	0	0	6e-05	0	0
adult			0	4e-05	0	0	2e-05	3e-05	0	4e-05	3e-05	4e-05
inclosed		0	0	0.00015	0	0	0.00021	0	0	0	0
endeared		0	0	0	0	0	0	0	8e-05	0	0
heatedly		9e-05	0	8e-05	0	0	0	4e-05	0.0001	0	0
flustered		0	0	0	0	0	0	0	8e-05	0	0
averted			0	0	0	0	0.00011	0	0	0	0	0
mountainous		0	0.00013	0	0	0	0	0	0	0	0.00013
laws			0	0	0.0003	0	0	0	0	0.00011	0	0
appreciative		0.00024	0	0	0	0	0	0	0	0	0
chambers		0	0	0	0	0	0	0.00011	0	0	0
martinet		0	0	0	0	0.00011	0	0	0	0	0
locusts			0	0	0	0	0	0.00044	0	0	0	0
courage			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rampage			0	0	0	0	0	0	0	8e-05	0	0
conspicuous		0	0	0.00074	0	0	0	0	6e-05	0	0
givin'			0	9e-05	0	0	0	0	6e-05	0.00013	0	0
tarnished		0	0	0	0.00019	0	0	0	0	0	0
marriages		9e-05	0	0	0	8e-05	0	4e-05	0	6e-05	0
smokes			0	0	0	0	0	0.00015	0	0	0	0
thinnest		0.00024	0	0	0	0	0	0	0	0	0
philosophically		0	0.00018	0	0	0	0	0	0	0	0
build			4e-05	0	3e-05	0	3e-05	2e-05	0	0.00011	7e-05	3e-05
adam			0	0	0	0	0	0.00015	0	0	0	0
rubbed			0	0	0	0	4e-05	0.00012	0.00013	0	0	7e-05
1847			0	0	0	0	0	0.00015	0	0	0	0
apprised		0	0	0	0	0	0	0	0	0	0.00018
outskirts		0	0	0.00015	0.00013	0	0	0	0	0	0
mend			0	0	0	0.0001	0	0	0	0	8e-05	0.0001
unpredictable		0	0	0	0	0	0	0	6e-05	0.0001	0
wrecked			0	0	0	0	0	0	6e-05	4e-05	0.00015	0
exception		0.0001	4e-05	5e-05	0	0	0	2e-05	2e-05	3e-05	0
'to			0	0	0	0	0	0.0001	0	6e-05	0	0
questions		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regularly		0.00016	0	0	0	7e-05	0	0	0	0	0
curls			2e-05	4e-05	0.00012	0	2e-05	1e-05	2e-05	0	3e-05	0.00011
helped			2e-05	5e-05	0	0	1e-05	4e-05	5e-05	7e-05	3e-05	2e-05
semigloom		0	0	0	0	0.00011	0	0	0	0	0
pardner			0	0	0	0	0.00011	0	0	0	0	0
unfortunate		0	5e-05	0	0	0	0	0.0001	7e-05	9e-05	6e-05
sting			0	0	0	0	0	0	0	8e-05	8e-05	0.0001
humbled			0	0	0	0	0	0	0	0	0.0001	0.00026
clanking		0	0	0	0	0	0	0	8e-05	0	0
exert			0	0	0	0.00019	0	0	0	0	0	0
wrath			0	2e-05	4e-05	4e-05	1e-05	0	2e-05	6e-05	7e-05	2e-05
'lect			0.00024	0	0	0	0	0	0	0	0	0
horrifying		0	0	0	0.00013	0	0	7e-05	0	0	0
king			7e-05	5e-05	0	6e-05	0	0	3e-05	2e-05	0	0
respite			0	0	0	0	0.00011	0	0	0	0	0
devilment		0	0	0	0	0	0	0.00011	0	0	0
beetrice		0	0	0	0	0	0	0	0.0004	0	0
benign			0	0	0	0	0	0	0	0	0.00015	0
proportions		0	0	0	8e-05	0	0	0	6e-05	6e-05	0.00015
unashamedly		0	0	0	0.00019	0	0	0	0	0	0
allegiance		9e-05	0	0	8e-05	0	0	8e-05	3e-05	0	0
telegram		0	9e-05	0	0.0003	0	0	0	0	0	0.00019
dealers			0	0	0	0	0	0	0	0.00024	0	0
frisking		0	0	0	0	0	0	0.00011	0	0	0
countrified		0	0	0	0	0	0	0	8e-05	0	0
prejudices		0	0	0	0.00038	0	0	0	0	0	0
frightful		0	0	0	0.00019	0	0	0	0	0	0
immeasurably		0	0	0	0	0	0	0	8e-05	0	0
studyin'		0	0	0	0	0.00021	0	0	0	0	0
owned			0.00023	2e-05	0	2e-05	0	3e-05	1e-05	2e-05	6e-05	5e-05
congealed		0	0	0	0	0	0.0001	7e-05	0	0	0
humiliation		0	8e-05	0	4e-05	2e-05	0	0.00014	0.00011	3e-05	0
backwoods		0.00049	0	0	0	0	0	0	0.00011	0	0
confusion		0	4e-05	6e-05	0	3e-05	3e-05	3e-05	3e-05	3e-05	5e-05
smallness		0.00012	9e-05	0	0	0	0	0	4e-05	0	0
smirked			0	0.00018	0	0	0	0	0	0	0	0
anxiously		0	7e-05	8e-05	0	0	0	4e-05	0	6e-05	0
thickly			0	7e-05	8e-05	0	4e-05	0	0	0	0	7e-05
suspended		0	0	0	0	6e-05	0	6e-05	8e-05	0	0
alighting		0	0.00013	0	0.00013	0	0	0	0	0	0
